quotation_id,customer_id,sales_rep_id,total_amount,total_discount,total_margin,status,created_at,updated_at
quote_4b827117,cust_84914d14,rep_71ed5975,5560.78,984.89,693.21,CONVERTED,2026-01-03 01:10:05.601026,2026-01-31 01:10:05.601026
quote_8d60a373,cust_84914d14,rep_76071164,3296.16,358.16,1023.44,CONVERTED,2026-05-02 11:10:05.601026,2026-05-24 11:10:05.601026
quote_0cc0856c,cust_8cdf7d4e,rep_e08a1589,1056.92,81.62,304.68,EXPIRED,2025-12-27 05:10:05.601026,2026-01-18 05:10:05.601026
quote_ad319770,cust_709f2029,rep_d5902688,3015.55,303.48,421.42,EXPIRED,2026-07-09 08:10:05.601026,2026-07-19 08:10:05.601026
quote_05927af7,cust_8647b943,rep_221b7f39,3030.3,345.09,1060.3,CONVERTED,2026-06-25 17:10:05.601026,2026-07-14 17:10:05.601026
quote_fb26afcc,cust_9f854076,rep_d5902688,1735.74,283.86,304.2,CONVERTED,2026-07-04 13:10:05.601026,2026-08-01 13:10:05.601026
quote_ebe26416,cust_e5e2a4d0,rep_b548fdfc,2060.1,310.77,552.73,REJECTED,2026-02-10 22:10:05.601026,2026-03-10 22:10:05.601026
quote_7454410b,cust_efe291d0,rep_f976f2b3,885.56,140.27,273.37,REJECTED,2026-02-22 10:10:05.601026,2026-03-17 10:10:05.601026
quote_e6a1542f,cust_2049b501,rep_4fd63151,1552.72,159.76,267.76,EXPIRED,2025-09-16 23:10:05.601026,2025-09-28 23:10:05.601026
quote_9f370157,cust_12ae9a83,rep_26645e7c,4329.0,344.47,1663.23,CONVERTED,2026-06-12 18:10:05.601026,2026-07-10 18:10:05.601026
quote_df4b650f,cust_d1ed441a,rep_26645e7c,3275.1,327.93,585.71,REJECTED,2025-12-15 05:10:05.601026,2026-01-11 05:10:05.601026
quote_338718f5,cust_56f06fa7,rep_221b7f39,582.27,56.28,104.04,REJECTED,2026-05-27 02:10:05.601026,2026-06-17 02:10:05.601026
quote_becf1417,cust_b8d41557,rep_d5902688,1882.42,193.67,583.09,CONVERTED,2025-12-03 02:10:05.601026,2025-12-28 02:10:05.601026
quote_b850ace4,cust_fb37096e,rep_76071164,10485.44,1391.83,1449.93,EXPIRED,2025-12-29 06:10:05.601026,2026-01-07 06:10:05.601026
quote_4295ade0,cust_843ab967,rep_4fd63151,1525.41,226.18,175.04,CONVERTED,2025-10-25 16:10:05.601026,2025-11-07 16:10:05.601026
quote_6fae0ce3,cust_f6330c6d,rep_26645e7c,771.12,51.84,197.61,EXPIRED,2026-08-08 09:10:05.601026,2026-08-09 09:10:05.601026
quote_0ff7447b,cust_560682aa,rep_221b7f39,1240.6,112.28,337.04,EXPIRED,2026-06-19 14:10:05.601026,2026-07-07 14:10:05.601026
quote_9b6ca935,cust_822142bd,rep_71ed5975,3896.1,531.4,1275.53,REJECTED,2025-11-16 00:10:05.601026,2025-12-16 00:10:05.601026
quote_60e5319d,cust_1cb64aaa,rep_26645e7c,664.17,69.24,240.99,REJECTED,2025-11-16 15:10:05.601026,2025-12-06 15:10:05.601026
quote_e07fc762,cust_ceb41cd8,rep_e08a1589,709.31,96.3,227.03,CONVERTED,2026-01-16 18:10:05.601026,2026-01-31 18:10:05.601026
quote_33c1e51c,cust_5329889c,rep_b548fdfc,2831.95,378.68,555.3,REJECTED,2026-06-21 03:10:05.601026,2026-06-22 03:10:05.601026
quote_a9b71477,cust_c530da41,rep_221b7f39,3366.68,342.07,500.78,CONVERTED,2026-03-09 16:10:05.601026,2026-04-04 16:10:05.601026
quote_f811d936,cust_ceb41cd8,rep_e08a1589,607.98,80.63,196.51,CONVERTED,2026-07-13 09:10:05.601026,2026-08-07 09:10:05.601026
quote_5d92f670,cust_c4924c0b,rep_76071164,1386.18,161.65,168.15,REJECTED,2025-11-24 03:10:05.601026,2025-12-02 03:10:05.601026
quote_341222fb,cust_12ae9a83,rep_e08a1589,2260.7,80.06,656.39,REJECTED,2026-04-12 22:10:05.601026,2026-05-03 22:10:05.601026
quote_aa988f46,cust_8bb8f56a,rep_221b7f39,1871.94,280.45,95.15,EXPIRED,2025-10-15 05:10:05.601026,2025-11-03 05:10:05.601026
quote_85ed7f39,cust_57020bdd,rep_03d99ec4,424.64,74.38,48.34,EXPIRED,2026-08-17 22:10:05.601026,2026-09-02 22:10:05.601026
quote_00db0398,cust_57020bdd,rep_d5902688,1746.81,807.81,-326.85,CONVERTED,2025-12-12 05:10:05.601026,2025-12-20 05:10:05.601026
quote_31297624,cust_56f06fa7,rep_03d99ec4,2472.12,214.68,821.52,EXPIRED,2026-05-16 18:10:05.601026,2026-06-15 18:10:05.601026
quote_43846fdb,cust_c0594b54,rep_f976f2b3,5134.23,689.88,1099.76,EXPIRED,2026-07-26 00:10:05.601026,2026-08-23 00:10:05.601026
quote_67a67a89,cust_322bbdef,rep_b548fdfc,1753.59,192.28,675.86,CONVERTED,2025-10-29 06:10:05.601026,2025-11-11 06:10:05.601026
quote_a6eb87a4,cust_faaa7a40,rep_e08a1589,6115.39,541.12,1281.69,CONVERTED,2025-12-29 21:10:05.601026,2026-01-20 21:10:05.601026
quote_518c22b6,cust_a1d12aca,rep_26645e7c,2674.74,195.38,502.96,EXPIRED,2026-01-28 07:10:05.601026,2026-02-26 07:10:05.601026
quote_22493896,cust_1226e2b4,rep_221b7f39,3855.9,664.31,713.04,CONVERTED,2026-04-08 21:10:05.601026,2026-05-05 21:10:05.601026
quote_baffe0d9,cust_56f06fa7,rep_b548fdfc,1552.72,270.09,157.43,EXPIRED,2026-04-13 01:10:05.601026,2026-04-23 01:10:05.601026
quote_8f03b27e,cust_bc936013,rep_221b7f39,776.36,93.94,119.82,CONVERTED,2026-01-18 04:10:05.601026,2026-02-03 04:10:05.601026
quote_5b23193f,cust_bc936013,rep_26645e7c,1000.14,479.72,-77.1,REJECTED,2025-11-18 19:10:05.601026,2025-12-01 19:10:05.601026
quote_d649296c,cust_fb37096e,rep_f976f2b3,1552.32,105.63,637.47,CONVERTED,2026-02-07 09:10:05.601026,2026-03-02 09:10:05.601026
quote_1c7647da,cust_ce1f66a4,rep_4fd63151,2273.09,345.76,426.5,CONVERTED,2026-01-12 21:10:05.601026,2026-02-05 21:10:05.601026
quote_61bc19f4,cust_c3571491,rep_4fd63151,6203.0,632.3,1614.3,REJECTED,2026-07-25 05:10:05.601026,2026-08-01 05:10:05.601026
quote_dda3c57c,cust_5199088a,rep_e08a1589,2706.61,392.26,729.31,CONVERTED,2026-05-05 12:10:05.601026,2026-05-30 12:10:05.601026
quote_7477d1f1,cust_94257e9c,rep_f976f2b3,265.4,20.22,56.48,REJECTED,2025-11-30 01:10:05.601026,2025-12-02 01:10:05.601026
quote_cf217ad9,cust_4ba29bc8,rep_76071164,3079.62,218.67,869.79,CONVERTED,2026-05-25 08:10:05.601026,2026-06-07 08:10:05.601026
quote_c417be00,cust_3e7091d4,rep_71ed5975,797.35,89.71,164.44,EXPIRED,2026-05-21 04:10:05.601026,2026-06-18 04:10:05.601026
quote_4772e6de,cust_709f2029,rep_f976f2b3,7589.1,602.12,2870.47,EXPIRED,2026-06-05 13:10:05.601026,2026-06-14 13:10:05.601026
quote_baaf55a4,cust_822142bd,rep_221b7f39,1542.24,151.33,347.57,CONVERTED,2025-09-06 02:10:05.601026,2025-09-17 02:10:05.601026
quote_7f99589e,cust_5e885041,rep_26645e7c,24346.75,2035.24,8768.58,CONVERTED,2026-01-26 11:10:05.601026,2026-02-19 11:10:05.601026
quote_975cddd4,cust_802f59e0,rep_03d99ec4,4091.71,456.63,1569.03,REJECTED,2025-11-23 20:10:05.601026,2025-12-05 20:10:05.601026
quote_64569220,cust_83055eb2,rep_71ed5975,1672.05,152.03,436.15,CONVERTED,2025-12-07 02:10:05.601026,2025-12-14 02:10:05.601026
quote_e8b5cec9,cust_79ddb8e2,rep_221b7f39,212.32,28.62,32.74,REJECTED,2025-09-12 02:10:05.601026,2025-10-07 02:10:05.601026
quote_ac046219,cust_b5f9471e,rep_b548fdfc,3421.8,445.15,764.25,REJECTED,2025-10-18 12:10:05.601026,2025-11-16 12:10:05.601026
quote_02f38785,cust_69492daf,rep_f976f2b3,1016.94,130.66,136.82,REJECTED,2026-06-11 04:10:05.601026,2026-06-12 04:10:05.601026
quote_598c84c0,cust_4e5d5042,rep_26645e7c,5252.94,317.75,1193.81,EXPIRED,2025-09-17 13:10:05.601026,2025-10-16 13:10:05.601026
quote_9b6476c1,cust_275958e1,rep_b548fdfc,623.98,58.49,66.71,REJECTED,2025-11-04 17:10:05.601026,2025-11-24 17:10:05.601026
quote_714124d5,cust_84914d14,rep_03d99ec4,1201.34,123.86,278.88,CONVERTED,2025-11-21 03:10:05.601026,2025-12-21 03:10:05.601026
quote_fb10fa8b,cust_898c54d5,rep_71ed5975,2922.65,427.42,1019.48,REJECTED,2025-10-09 09:10:05.601026,2025-10-14 09:10:05.601026
quote_25fa548d,cust_61ea4e53,rep_71ed5975,4457.9,547.32,616.58,CONVERTED,2026-04-10 21:10:05.601026,2026-05-06 21:10:05.601026
quote_13f20077,cust_5471fb8a,rep_221b7f39,5242.72,433.6,987.28,CONVERTED,2026-06-30 04:10:05.601026,2026-07-23 04:10:05.601026
quote_4a457a94,cust_b0bce66f,rep_4fd63151,2640.61,58.8,912.87,CONVERTED,2026-02-02 20:10:05.601026,2026-02-10 20:10:05.601026
quote_0f5d1f7b,cust_16c62d60,rep_f976f2b3,5284.6,441.86,1489.64,REJECTED,2025-10-30 03:10:05.601026,2025-11-27 03:10:05.601026
quote_02f924a5,cust_83055eb2,rep_03d99ec4,477.72,53.39,84.67,CONVERTED,2025-11-20 11:10:05.601026,2025-12-13 11:10:05.601026
quote_81529af2,cust_cf13c2af,rep_4fd63151,1552.72,672.52,-245.0,CONVERTED,2026-05-20 11:10:05.601026,2026-06-16 11:10:05.601026
quote_3e53d78a,cust_41d19430,rep_d5902688,5837.95,611.97,1123.85,CONVERTED,2025-10-03 13:10:05.601026,2025-10-16 13:10:05.601026
quote_3d28b1f2,cust_b0bce66f,rep_d5902688,911.97,123.93,291.78,CONVERTED,2026-02-23 06:10:05.601026,2026-02-27 06:10:05.601026
quote_803e2dc2,cust_1226e2b4,rep_221b7f39,528.46,76.76,116.39,CONVERTED,2026-06-24 00:10:05.601026,2026-06-26 00:10:05.601026
quote_6f0b4525,cust_898c54d5,rep_b548fdfc,1674.61,195.43,558.33,REJECTED,2025-11-11 04:10:05.601026,2025-12-10 04:10:05.601026
quote_419cd260,cust_8c59fa3f,rep_d5902688,3605.1,250.44,1057.97,CONVERTED,2026-03-19 21:10:05.601026,2026-04-17 21:10:05.601026
quote_6c5dfb49,cust_b0bce66f,rep_d5902688,6588.47,949.63,1769.03,EXPIRED,2026-04-13 07:10:05.601026,2026-04-21 07:10:05.601026
quote_540e2a1b,cust_b4a9dca3,rep_71ed5975,5016.15,620.6,1143.94,EXPIRED,2025-10-24 06:10:05.601026,2025-11-09 06:10:05.601026
quote_91734e1a,cust_5fb65258,rep_e08a1589,704.64,56.32,129.77,REJECTED,2026-06-27 17:10:05.601026,2026-07-20 17:10:05.601026
quote_e29295c2,cust_3f9d4565,rep_4fd63151,1820.01,148.94,469.44,EXPIRED,2025-11-08 00:10:05.601026,2025-11-30 00:10:05.601026
quote_39bf4aa0,cust_88dc3738,rep_d5902688,934.92,154.0,90.26,REJECTED,2026-07-31 07:10:05.601026,2026-08-01 07:10:05.601026
quote_e9a1af6f,cust_41d19430,rep_221b7f39,683.5,76.43,195.61,EXPIRED,2025-12-28 18:10:05.601026,2026-01-09 18:10:05.601026
quote_472b2298,cust_c3571491,rep_221b7f39,4755.1,644.39,579.88,CONVERTED,2025-12-07 05:10:05.601026,2025-12-11 05:10:05.601026
quote_c2155cb1,cust_1311cb1a,rep_b548fdfc,221.39,29.37,74.04,REJECTED,2026-04-13 21:10:05.601026,2026-05-08 21:10:05.601026
quote_102ceb7e,cust_8035f667,rep_221b7f39,804.4,122.0,66.72,CONVERTED,2026-01-23 18:10:05.601026,2026-02-20 18:10:05.601026
quote_882d43ab,cust_7c8d0f0a,rep_71ed5975,2349.76,251.68,499.98,CONVERTED,2026-06-07 04:10:05.601026,2026-06-19 04:10:05.601026
quote_2cd83def,cust_4d188ce5,rep_b548fdfc,4614.43,392.85,624.84,CONVERTED,2025-09-12 10:10:05.601026,2025-09-27 10:10:05.601026
quote_7bc105aa,cust_c56c6575,rep_76071164,1217.88,146.64,457.64,CONVERTED,2025-11-30 01:10:05.601026,2025-12-07 01:10:05.601026
quote_1f984186,cust_6bebe3ea,rep_71ed5975,3559.29,479.56,456.62,CONVERTED,2026-04-04 19:10:05.601026,2026-04-21 19:10:05.601026
quote_6ec79e91,cust_efe291d0,rep_e08a1589,13822.9,1464.56,4633.24,EXPIRED,2026-08-09 04:10:05.601026,2026-09-04 04:10:05.601026
quote_929d2d68,cust_c3571491,rep_71ed5975,7208.25,887.15,2252.04,CONVERTED,2026-07-21 23:10:05.601026,2026-08-08 23:10:05.601026
quote_c8e9aa53,cust_4e5d5042,rep_b548fdfc,1708.75,247.84,432.26,CONVERTED,2025-12-28 22:10:05.601026,2026-01-07 22:10:05.601026
quote_0a3f9ec0,cust_c530da41,rep_4fd63151,2677.38,364.39,389.94,REJECTED,2026-06-24 19:10:05.601026,2026-06-29 19:10:05.601026
quote_973045c5,cust_9f854076,rep_4fd63151,477.72,39.41,98.65,EXPIRED,2026-04-16 13:10:05.601026,2026-04-20 13:10:05.601026
quote_3a4f2a95,cust_4d188ce5,rep_26645e7c,1928.6,719.29,-65.89,EXPIRED,2025-10-22 08:10:05.601026,2025-11-11 08:10:05.601026
quote_9f9dfad4,cust_0b6086ec,rep_b548fdfc,2260.7,228.69,507.76,CONVERTED,2025-12-09 13:10:05.601026,2025-12-16 13:10:05.601026
quote_4c3a2c66,cust_0b6086ec,rep_d5902688,514.08,52.29,114.01,REJECTED,2025-10-27 09:10:05.601026,2025-10-31 09:10:05.601026
quote_e5740e51,cust_d1ed441a,rep_03d99ec4,891.58,96.34,136.44,REJECTED,2025-10-26 21:10:05.601026,2025-11-11 21:10:05.601026
quote_791b8f51,cust_0b6086ec,rep_71ed5975,5028.5,584.05,542.55,CONVERTED,2025-11-26 11:10:05.601026,2025-12-17 11:10:05.601026
quote_4dfbd274,cust_9f854076,rep_e08a1589,508.47,67.21,66.53,CONVERTED,2025-11-06 12:10:05.601026,2025-11-23 12:10:05.601026
quote_a1fdf5ab,cust_7adfc319,rep_4fd63151,3743.88,257.04,494.16,REJECTED,2026-01-20 14:10:05.601026,2026-02-12 14:10:05.601026
quote_82d14f2c,cust_ce1f66a4,rep_76071164,2500.35,227.56,778.99,REJECTED,2026-03-28 12:10:05.601026,2026-04-10 12:10:05.601026
quote_a31b66ae,cust_969bf7c5,rep_03d99ec4,4329.0,404.17,1603.53,EXPIRED,2026-07-08 05:10:05.601026,2026-07-12 05:10:05.601026
quote_2d5e4244,cust_b4a9dca3,rep_221b7f39,1768.65,179.91,635.14,REJECTED,2026-04-23 11:10:05.601026,2026-05-10 11:10:05.601026
quote_239e49e0,cust_3e2b9a91,rep_b548fdfc,1328.44,152.35,297.84,REJECTED,2026-01-08 08:10:05.601026,2026-01-15 08:10:05.601026
quote_441af291,cust_12ae9a83,rep_d5902688,1886.15,257.29,436.76,REJECTED,2025-12-22 22:10:05.601026,2026-01-14 22:10:05.601026
quote_77bc6c31,cust_ebc95cba,rep_03d99ec4,8207.89,1060.4,2618.66,EXPIRED,2026-02-14 16:10:05.601026,2026-03-05 16:10:05.601026
quote_f58be0e1,cust_12ae9a83,rep_4fd63151,118.08,7.21,17.89,EXPIRED,2026-03-30 07:10:05.601026,2026-04-10 07:10:05.601026
quote_05b7129c,cust_61ea4e53,rep_b548fdfc,3463.2,387.85,1218.31,EXPIRED,2026-03-28 08:10:05.601026,2026-04-17 08:10:05.601026
quote_43b2cc06,cust_5b9af17f,rep_b548fdfc,2997.0,1322.18,-256.12,CONVERTED,2026-07-18 09:10:05.601026,2026-07-20 09:10:05.601026
quote_869c94bf,cust_5b9af17f,rep_4fd63151,3566.32,286.94,644.18,REJECTED,2026-02-15 10:10:05.601026,2026-03-09 10:10:05.601026
quote_2f4006c8,cust_a2b0c037,rep_e08a1589,3119.9,451.87,174.13,CONVERTED,2026-02-17 05:10:05.601026,2026-03-14 05:10:05.601026
quote_d954234e,cust_1311cb1a,rep_26645e7c,1411.52,201.04,215.42,CONVERTED,2025-09-12 03:10:05.601026,2025-09-29 03:10:05.601026
quote_828c3f98,cust_969bf7c5,rep_d5902688,1000.14,178.08,224.54,REJECTED,2026-05-25 12:10:05.601026,2026-06-03 12:10:05.601026
quote_7c757b95,cust_fb37096e,rep_221b7f39,1961.08,233.91,399.41,CONVERTED,2025-11-19 20:10:05.601026,2025-12-04 20:10:05.601026
quote_900b93d4,cust_3f9d4565,rep_e08a1589,3006.03,303.43,740.2,CONVERTED,2026-03-13 09:10:05.601026,2026-03-29 09:10:05.601026
quote_ea95d959,cust_1226e2b4,rep_26645e7c,4521.4,649.86,823.04,REJECTED,2025-10-08 23:10:05.601026,2025-10-31 23:10:05.601026
quote_4ebf720f,cust_d1ed441a,rep_4fd63151,1005.5,74.89,161.01,CONVERTED,2025-12-18 17:10:05.601026,2025-12-28 17:10:05.601026
quote_6a9213c4,cust_db6dac0a,rep_b548fdfc,1913.84,287.26,574.18,REJECTED,2026-08-19 08:10:05.601026,2026-08-24 08:10:05.601026
quote_497e2e4f,cust_82e21b4c,rep_221b7f39,1928.6,312.12,341.28,CONVERTED,2025-12-02 03:10:05.601026,2025-12-14 03:10:05.601026
quote_4a52d543,cust_3dc20146,rep_76071164,1882.42,255.82,520.94,REJECTED,2026-05-20 11:10:05.601026,2026-05-24 11:10:05.601026
quote_59503394,cust_1ff5ebdc,rep_76071164,2367.38,159.25,653.02,CONVERTED,2026-01-15 03:10:05.601026,2026-02-09 03:10:05.601026
quote_0edf563c,cust_4ba29bc8,rep_f976f2b3,1164.54,77.8,242.84,CONVERTED,2026-01-09 00:10:05.601026,2026-01-16 00:10:05.601026
quote_7c3c9733,cust_c530da41,rep_03d99ec4,1293.6,97.65,521.6,REJECTED,2026-07-03 19:10:05.601026,2026-07-10 19:10:05.601026
quote_5bb7ad9b,cust_ce1f66a4,rep_71ed5975,1542.88,134.5,388.22,EXPIRED,2026-06-22 17:10:05.601026,2026-07-22 17:10:05.601026
quote_559d25f7,cust_b957ff58,rep_76071164,1725.5,122.02,700.65,CONVERTED,2026-08-11 11:10:05.601026,2026-08-13 11:10:05.601026
quote_56ad5ca4,cust_94257e9c,rep_76071164,2991.16,222.49,459.58,EXPIRED,2025-11-23 08:10:05.601026,2025-12-01 08:10:05.601026
quote_cc61fa60,cust_82e21b4c,rep_e08a1589,1164.54,181.01,139.63,CONVERTED,2026-07-07 15:10:05.601026,2026-08-02 15:10:05.601026
quote_ad17ba98,cust_405b3327,rep_4fd63151,944.64,118.01,82.79,REJECTED,2026-03-16 19:10:05.601026,2026-04-08 19:10:05.601026
quote_9d925589,cust_7f9dd2bf,rep_03d99ec4,377.23,186.21,-47.4,CONVERTED,2026-04-03 20:10:05.601026,2026-04-17 20:10:05.601026
quote_163398d9,cust_56f06fa7,rep_03d99ec4,3860.81,569.22,370.46,REJECTED,2025-11-08 18:10:05.601026,2025-11-12 18:10:05.601026
quote_d06096b1,cust_1311cb1a,rep_221b7f39,100.55,16.72,6.87,REJECTED,2026-07-02 03:10:05.601026,2026-07-25 03:10:05.601026
quote_9f87e7f3,cust_f4e1755e,rep_26645e7c,2786.75,343.75,636.55,REJECTED,2026-08-17 02:10:05.601026,2026-09-06 02:10:05.601026
quote_c22455fa,cust_715a01aa,rep_26645e7c,1881.44,248.37,439.62,REJECTED,2025-12-18 09:10:05.601026,2026-01-14 09:10:05.601026
quote_5ac89431,cust_2049b501,rep_d5902688,10224.27,1174.58,3333.07,REJECTED,2025-11-07 19:10:05.601026,2025-11-24 19:10:05.601026
quote_3dd58f3d,cust_4c4e219c,rep_221b7f39,1811.04,157.64,709.31,REJECTED,2026-07-03 21:10:05.601026,2026-07-16 21:10:05.601026
quote_b3c8d50f,cust_8035f667,rep_f976f2b3,1209.19,114.73,267.54,REJECTED,2026-01-28 20:10:05.601026,2026-02-12 20:10:05.601026
quote_97aef64c,cust_94257e9c,rep_76071164,826.56,87.36,88.34,REJECTED,2025-12-21 17:10:05.601026,2026-01-07 17:10:05.601026
quote_c5757d26,cust_83055eb2,rep_b548fdfc,265.4,31.13,45.57,REJECTED,2026-04-29 04:10:05.601026,2026-05-25 04:10:05.601026
quote_2b4b85e5,cust_e7123a90,rep_d5902688,3451.76,350.43,922.42,REJECTED,2026-08-08 11:10:05.601026,2026-08-28 11:10:05.601026
quote_ae9d0626,cust_715a01aa,rep_221b7f39,1368.72,162.65,321.11,CONVERTED,2026-05-19 03:10:05.601026,2026-06-13 03:10:05.601026
quote_ff9a4a56,cust_a1d12aca,rep_f976f2b3,257.04,34.1,49.05,REJECTED,2025-10-12 20:10:05.601026,2025-11-11 20:10:05.601026
quote_288c0a8f,cust_843ab967,rep_76071164,5551.75,602.25,1437.29,CONVERTED,2025-12-16 12:10:05.601026,2025-12-23 12:10:05.601026
quote_92319233,cust_3e2b9a91,rep_76071164,10485.44,882.52,1959.24,REJECTED,2026-05-17 12:10:05.601026,2026-06-03 12:10:05.601026
quote_451e4a83,cust_5fb65258,rep_71ed5975,2348.8,289.24,331.06,CONVERTED,2026-04-12 02:10:05.601026,2026-04-15 02:10:05.601026
quote_a149bf42,cust_5471fb8a,rep_b548fdfc,2113.92,276.9,281.37,EXPIRED,2025-10-09 11:10:05.601026,2025-10-28 11:10:05.601026
quote_689a44aa,cust_b957ff58,rep_f976f2b3,3738.32,351.97,423.55,CONVERTED,2026-06-12 04:10:05.601026,2026-07-12 04:10:05.601026
quote_fa8ad52b,cust_d1ed441a,rep_76071164,6180.28,709.42,1788.47,REJECTED,2026-02-21 03:10:05.601026,2026-02-23 03:10:05.601026
quote_b60d10c0,cust_ceb41cd8,rep_71ed5975,2970.48,470.69,747.27,REJECTED,2025-11-10 14:10:05.601026,2025-12-09 14:10:05.601026
quote_924f5684,cust_f6647730,rep_76071164,1315.71,171.79,254.87,CONVERTED,2026-07-13 18:10:05.601026,2026-07-27 18:10:05.601026
quote_42cf28cd,cust_3dc20146,rep_221b7f39,5588.62,417.6,1351.85,EXPIRED,2026-07-03 06:10:05.601026,2026-07-18 06:10:05.601026
quote_79801df0,cust_69492daf,rep_e08a1589,683.5,48.33,223.71,CONVERTED,2025-11-11 01:10:05.601026,2025-12-03 01:10:05.601026
quote_907dcc07,cust_6bebe3ea,rep_26645e7c,4576.23,335.1,868.56,EXPIRED,2026-06-01 14:10:05.601026,2026-06-05 14:10:05.601026
quote_179231be,cust_d1ed441a,rep_4fd63151,1508.92,112.85,442.39,REJECTED,2026-05-29 13:10:05.601026,2026-06-02 13:10:05.601026
quote_8bac8574,cust_3f9d4565,rep_71ed5975,4527.01,423.96,1332.12,CONVERTED,2025-11-02 06:10:05.601026,2025-11-30 06:10:05.601026
quote_7106f3d5,cust_2049b501,rep_03d99ec4,5582.7,470.16,1551.78,CONVERTED,2026-06-04 07:10:05.601026,2026-06-29 07:10:05.601026
quote_b30b86a0,cust_c3571491,rep_76071164,8876.69,694.07,3301.72,CONVERTED,2026-03-23 05:10:05.601026,2026-04-07 05:10:05.601026
quote_7f0ce1aa,cust_1cb64aaa,rep_d5902688,1594.7,171.29,337.01,REJECTED,2026-01-23 17:10:05.601026,2026-01-24 17:10:05.601026
quote_878a3a33,cust_fa1faded,rep_71ed5975,394.43,40.48,53.88,EXPIRED,2026-04-29 06:10:05.601026,2026-05-06 06:10:05.601026
quote_bb209b03,cust_3f9d4565,rep_4fd63151,2713.29,262.41,1049.52,CONVERTED,2026-01-15 14:10:05.601026,2026-01-23 14:10:05.601026
quote_550e9ce7,cust_802f59e0,rep_b548fdfc,4499.43,508.35,1508.55,CONVERTED,2025-09-26 23:10:05.601026,2025-09-28 23:10:05.601026
quote_18c6fdf2,cust_c4924c0b,rep_03d99ec4,3746.25,242.86,1335.49,EXPIRED,2025-10-12 02:10:05.601026,2025-10-24 02:10:05.601026
quote_53e9f274,cust_215bbb49,rep_f976f2b3,3896.1,317.71,1489.22,CONVERTED,2025-10-30 01:10:05.601026,2025-11-22 01:10:05.601026
quote_358ca9e8,cust_efe291d0,rep_221b7f39,11796.12,1591.79,1605.19,CONVERTED,2025-10-14 13:10:05.601026,2025-11-07 13:10:05.601026
quote_159cee72,cust_61ea4e53,rep_e08a1589,623.28,48.59,114.25,EXPIRED,2025-12-14 00:10:05.601026,2025-12-22 00:10:05.601026
quote_6d18267c,cust_a1d12aca,rep_26645e7c,2674.74,202.46,495.88,REJECTED,2026-04-21 05:10:05.601026,2026-04-24 05:10:05.601026
quote_7559bca3,cust_7c8d0f0a,rep_d5902688,4521.4,314.35,1158.55,EXPIRED,2025-12-31 20:10:05.601026,2026-01-27 20:10:05.601026
quote_d9a441e0,cust_84914d14,rep_d5902688,5103.7,663.18,1631.2,REJECTED,2026-08-11 10:10:05.601026,2026-09-01 10:10:05.601026
quote_102bcfd2,cust_6449b0f4,rep_76071164,4963.03,386.0,1324.38,CONVERTED,2026-05-04 05:10:05.601026,2026-05-16 05:10:05.601026
quote_1fac70cd,cust_6cd93739,rep_b548fdfc,4564.35,249.32,1185.4,CONVERTED,2026-04-22 19:10:05.601026,2026-05-11 19:10:05.601026
quote_7779b1ec,cust_3e7091d4,rep_d5902688,5426.58,869.88,1753.98,REJECTED,2026-01-26 09:10:05.601026,2026-01-28 09:10:05.601026
quote_3a7c2663,cust_12ae9a83,rep_b548fdfc,542.11,42.65,75.07,REJECTED,2026-03-20 16:10:05.601026,2026-03-27 16:10:05.601026
quote_c76d9552,cust_715a01aa,rep_b548fdfc,2069.76,273.65,717.15,REJECTED,2026-01-28 11:10:05.601026,2026-02-12 11:10:05.601026
quote_48e2e6df,cust_c3571491,rep_26645e7c,1992.51,160.56,770.13,EXPIRED,2026-08-12 14:10:05.601026,2026-09-08 14:10:05.601026
quote_ef280c15,cust_405b3327,rep_76071164,19798.1,2840.51,5567.97,CONVERTED,2025-12-13 06:10:05.601026,2026-01-06 06:10:05.601026
quote_3ad9b644,cust_7adfc319,rep_221b7f39,904.28,68.75,225.83,CONVERTED,2026-03-05 08:10:05.601026,2026-03-16 08:10:05.601026
quote_f9a75c89,cust_715a01aa,rep_76071164,341.75,45.69,90.33,CONVERTED,2026-02-14 12:10:05.601026,2026-03-07 12:10:05.601026
quote_69f33242,cust_3e2b9a91,rep_71ed5975,5615.82,835.3,291.5,EXPIRED,2026-01-27 10:10:05.601026,2026-02-24 10:10:05.601026
quote_146834c9,cust_1ff88c64,rep_d5902688,2228.95,203.38,378.57,EXPIRED,2025-12-21 04:10:05.601026,2026-01-10 04:10:05.601026
quote_be19e4b0,cust_1ba4a61c,rep_4fd63151,2734.0,227.21,860.95,REJECTED,2026-02-05 13:10:05.601026,2026-02-21 13:10:05.601026
quote_1c0ab81e,cust_4c4e219c,rep_221b7f39,1710.9,216.42,388.28,REJECTED,2025-12-26 09:10:05.601026,2026-01-09 09:10:05.601026
quote_4ada25aa,cust_a1d12aca,rep_b548fdfc,4227.68,412.9,1132.3,REJECTED,2026-03-28 04:10:05.601026,2026-04-17 04:10:05.601026
quote_cf28c0c0,cust_42587fc7,rep_f976f2b3,3030.3,481.7,923.69,REJECTED,2026-06-19 16:10:05.601026,2026-07-02 16:10:05.601026
quote_f1167bc4,cust_7adfc319,rep_26645e7c,5528.88,494.36,1435.9,EXPIRED,2026-02-26 02:10:05.601026,2026-03-02 02:10:05.601026
