quote_item_id,quotation_id,product_id,quantity,original_price,discount_percentage,discount_amount,final_price,cost_price,margin_amount
qi_04385709,quote_2fcc74d9,prod_86baf995,2,53.08,6.11,6.49,99.67,37.74,24.19
qi_5d101f26,quote_3bcb7ebb,prod_bcde7343,7,103.88,12.17,88.52,638.64,76.74,101.46
qi_6d6d7080,quote_d8ecd403,prod_09b423f4,9,194.09,12.25,214.06,1532.75,140.65,266.9
qi_3c668dde,quote_53172a60,prod_582de9a4,3,584.53,12.41,217.6,1535.99,295.15,650.54
qi_12e91c5e,quote_78a46516,prod_7afc80e5,1,500.07,8.32,41.6,458.47,298.76,159.71
qi_642264de,quote_9861e8d5,prod_1a600b85,2,467.29,15.72,146.9,787.68,370.35,46.98
qi_cdc86eff,quote_eea6d222,prod_fe300255,4,544.27,7.65,166.63,2010.45,378.97,494.57
qi_445c8963,quote_eea6d222,prod_aa9c466e,3,192.86,6.44,37.24,541.34,127.52,158.78
qi_9cd9f0d7,quote_7f65f31a,prod_f24c5a18,3,341.75,10.93,112.05,913.2,205.73,296.01
qi_9f4398d0,quote_f7f2d86f,prod_09b423f4,5,194.09,9.44,91.65,878.8,140.65,175.55
qi_f9ff1ab5,quote_ab12cc81,prod_71507ccd,1,557.35,9.61,53.56,503.79,361.29,142.5
qi_10e3fb70,quote_ab12cc81,prod_53e1d316,1,258.72,13.67,35.38,223.34,134.87,88.47
qi_aaab175e,quote_b286f5d2,prod_86baf995,4,53.08,19.87,42.19,170.13,37.74,19.17
qi_89993ee8,quote_189801ee,prod_308881b9,3,1352.19,19.38,786.1,3270.47,763.26,980.69
qi_817699c2,quote_189801ee,prod_b572f27a,4,234.88,9.94,93.43,846.09,172.85,154.69
qi_1d1d05eb,quote_189801ee,prod_2a053ba0,1,118.08,15.94,18.83,99.25,92.98,6.27
qi_3866cf16,quote_12d1a9b8,prod_64c08afc,10,239.23,9.99,239.08,2153.22,131.55,837.72
qi_28e89382,quote_ed97274b,prod_54709729,6,876.27,5.69,299.32,4958.3,477.91,2090.84
qi_615b9e1c,quote_ed97274b,prod_b9a67276,1,132.34,4.26,5.64,126.7,72.74,53.96
qi_e64a18b2,quote_e015954d,prod_f24c5a18,8,341.75,11.71,320.07,2413.93,205.73,768.09
qi_d238fd9b,quote_4b827117,prod_fe300255,10,544.27,17.89,973.44,4469.26,378.97,679.56
qi_7a1f921a,quote_4b827117,prod_2a053ba0,1,118.08,9.7,11.45,106.63,92.98,13.65
qi_99d2fcc0,quote_8d60a373,prod_3bcbd935,8,412.02,10.87,358.16,2938.0,239.32,1023.44
qi_032f711f,quote_0cc0856c,prod_24ab3fd0,2,528.46,7.72,81.62,975.3,335.31,304.68
qi_6074d7c0,quote_ad319770,prod_be2be7f1,7,126.81,10.1,89.66,798.01,96.34,123.63
qi_16646dc9,quote_ad319770,prod_1a600b85,4,467.29,10.7,200.03,1669.13,370.35,187.73
qi_132fc6c5,quote_ad319770,prod_53e1d316,1,258.72,5.33,13.8,244.92,134.87,110.05
qi_3bb29d4f,quote_05927af7,prod_c5ca2c8c,7,432.9,11.39,345.09,2685.21,232.13,1060.3
qi_a7911e6a,quote_fb26afcc,prod_aa9c466e,9,192.86,16.35,283.86,1451.88,127.52,304.2
qi_e64ed3d2,quote_ebe26416,prod_3bcbd935,5,412.02,15.08,310.77,1749.33,239.32,552.73
qi_d8b98ddd,quote_7454410b,prod_039421d7,4,221.39,15.84,140.27,745.29,117.98,273.37
qi_6ed8dd53,quote_e6a1542f,prod_09b423f4,8,194.09,10.29,159.76,1392.96,140.65,267.76
qi_cd4ca0df,quote_9f370157,prod_c5ca2c8c,10,432.9,7.96,344.47,3984.53,232.13,1663.23
qi_ac1d7c91,quote_df4b650f,prod_4f0226fb,10,126.37,7.03,88.81,1174.89,80.07,374.19
qi_56337534,quote_df4b650f,prod_67da2a8c,4,502.85,11.89,239.12,1772.28,390.19,211.52
qi_5efafa8d,quote_338718f5,prod_09b423f4,3,194.09,9.67,56.28,525.99,140.65,104.04
qi_f508122d,quote_becf1417,prod_7a535b91,2,941.21,10.29,193.67,1688.75,552.83,583.09
qi_99b984d1,quote_b850ace4,prod_8713c712,8,1310.68,13.27,1391.83,9093.61,955.46,1449.93
qi_37447c58,quote_4295ade0,prod_ff879477,3,508.47,14.83,226.18,1299.23,374.73,175.04
qi_9c72327d,quote_6fae0ce3,prod_6bb9d589,3,257.04,6.72,51.84,719.28,173.89,197.61
qi_b588ed88,quote_0ff7447b,prod_587805bf,2,620.3,9.05,112.28,1128.32,395.64,337.04
qi_41dea341,quote_9b6ca935,prod_c5ca2c8c,9,432.9,13.64,531.4,3364.7,232.13,1275.53
qi_da3c6444,quote_60e5319d,prod_039421d7,3,221.39,10.43,69.24,594.93,117.98,240.99
qi_15847c80,quote_e07fc762,prod_b2f3a8f7,7,101.33,13.58,96.3,613.01,55.14,227.03
qi_f5175404,quote_33c1e51c,prod_b9a67276,10,132.34,12.07,159.77,1163.63,72.74,436.23
qi_4c7d6ca9,quote_33c1e51c,prod_67da2a8c,3,502.85,14.51,218.91,1289.64,390.19,119.07
qi_7bc2201d,quote_a9b71477,prod_566c0f49,4,542.11,11.75,254.73,1913.71,424.39,216.15
qi_dad46ebe,quote_a9b71477,prod_b572f27a,4,234.88,7.64,71.8,867.72,172.85,176.32
qi_88667fb1,quote_a9b71477,prod_53e1d316,1,258.72,6.01,15.54,243.18,134.87,108.31
qi_7f75c92d,quote_f811d936,prod_b2f3a8f7,6,101.33,13.26,80.63,527.35,55.14,196.51
qi_c5b804c1,quote_5d92f670,prod_be2be7f1,10,126.81,12.12,153.75,1114.35,96.34,150.95
qi_4fd021a3,quote_5d92f670,prod_2a053ba0,1,118.08,6.69,7.9,110.18,92.98,17.2
qi_001f18c8,quote_341222fb,prod_971152aa,5,452.14,3.54,80.06,2180.64,304.85,656.39
qi_dfcd1bca,quote_aa988f46,prod_cb6fc0eb,3,623.98,14.98,280.45,1591.49,498.78,95.15
qi_43c277b6,quote_85ed7f39,prod_86baf995,8,53.08,17.52,74.38,350.26,37.74,48.34
qi_05c274ac,quote_00db0398,prod_09b423f4,9,194.09,46.25,807.81,939.0,140.65,-326.85
qi_ccb90844,quote_31297624,prod_3bcbd935,6,412.02,8.68,214.68,2257.44,239.32,821.52
qi_67a106cf,quote_43846fdb,prod_71507ccd,9,557.35,13.5,677.13,4339.02,361.29,1087.41
qi_2e5c2d72,quote_43846fdb,prod_2a053ba0,1,118.08,10.8,12.76,105.32,92.98,12.34
qi_7d49c5a4,quote_67a67a89,prod_582de9a4,3,584.53,10.97,192.28,1561.31,295.15,675.86
qi_b137dfa9,quote_a6eb87a4,prod_71507ccd,6,557.35,9.48,316.86,3027.24,361.29,859.5
qi_90fdc218,quote_a6eb87a4,prod_67da2a8c,5,502.85,7.73,194.42,2319.83,390.19,368.88
qi_7e0ced83,quote_a6eb87a4,prod_6bb9d589,1,257.04,11.61,29.84,227.2,173.89,53.31
qi_f87645e3,quote_518c22b6,prod_2af333ea,6,445.79,7.3,195.38,2479.36,329.4,502.96
qi_710db188,quote_22493896,prod_704502ed,3,563.8,18.26,308.81,1382.59,439.3,64.69
qi_5c352071,quote_22493896,prod_c5ca2c8c,5,432.9,16.42,355.5,1809.0,232.13,648.35
qi_1191dcde,quote_baffe0d9,prod_09b423f4,8,194.09,17.39,270.09,1282.63,140.65,157.43
qi_01c3b303,quote_8f03b27e,prod_09b423f4,4,194.09,12.1,93.94,682.42,140.65,119.82
qi_466bdf23,quote_5b23193f,prod_7afc80e5,2,500.07,47.97,479.72,520.42,298.76,-77.1
qi_a815a8f8,quote_d649296c,prod_53e1d316,6,258.72,6.8,105.63,1446.69,134.87,637.47
qi_3858723f,quote_1c7647da,prod_71507ccd,2,557.35,14.08,157.0,957.7,361.29,235.12
qi_3cdd6521,quote_1c7647da,prod_aa9c466e,5,192.86,16.52,159.33,804.97,127.52,167.37
qi_9b7eef04,quote_1c7647da,prod_09b423f4,1,194.09,15.16,29.43,164.66,140.65,24.01
qi_cfd8921a,quote_61bc19f4,prod_587805bf,10,620.3,10.19,632.3,5570.7,395.64,1614.3
qi_7f969430,quote_dda3c57c,prod_566c0f49,1,542.11,9.07,49.19,492.92,424.39,68.53
qi_1aaf7d89,quote_dda3c57c,prod_c5ca2c8c,5,432.9,15.85,343.07,1821.43,232.13,660.78
qi_7c27ddaf,quote_7477d1f1,prod_86baf995,5,53.08,7.62,20.22,245.18,37.74,56.48
qi_ba4eac2d,quote_cf217ad9,prod_951860a3,9,342.18,7.1,218.67,2860.95,221.24,869.79
qi_2566c074,quote_c417be00,prod_bfb5489d,5,159.47,11.25,89.71,707.64,108.64,164.44
qi_1bbce498,quote_4772e6de,prod_ad64d881,3,2529.7,7.93,602.12,6986.98,1372.17,2870.47
qi_a8cc4e71,quote_baaf55a4,prod_6bb9d589,6,257.04,9.81,151.33,1390.91,173.89,347.57
qi_5f368d85,quote_7f99589e,prod_b3825ee4,9,2407.95,8.31,1800.7,19870.85,1308.02,8098.67
qi_3f4ceb51,quote_7f99589e,prod_5aea0ff9,5,535.04,8.77,234.54,2440.66,354.15,669.91
qi_96f00aa6,quote_975cddd4,prod_582de9a4,7,584.53,11.16,456.63,3635.08,295.15,1569.03
qi_56c2d5d2,quote_64569220,prod_71507ccd,3,557.35,9.09,152.03,1520.02,361.29,436.15
qi_0d5db000,quote_e8b5cec9,prod_86baf995,4,53.08,13.48,28.62,183.7,37.74,32.74
qi_ccfb9395,quote_ac046219,prod_951860a3,10,342.18,13.01,445.15,2976.65,221.24,764.25
qi_ad946080,quote_02f38785,prod_ff879477,2,508.47,12.85,130.66,886.28,374.73,136.82
qi_e8099db0,quote_598c84c0,prod_566c0f49,6,542.11,5.55,180.37,3072.29,424.39,525.95
qi_17a88fc3,quote_598c84c0,prod_7afc80e5,4,500.07,6.87,137.38,1862.9,298.76,667.86
qi_5606950d,quote_9b6476c1,prod_cb6fc0eb,1,623.98,9.37,58.49,565.49,498.78,66.71
qi_277445c1,quote_714124d5,prod_5d2d5599,5,99.34,11.48,57.01,439.69,56.01,159.64
qi_82e8008c,quote_714124d5,prod_b572f27a,3,234.88,9.49,66.85,637.79,172.85,119.24
qi_e1bb5848,quote_fb10fa8b,prod_582de9a4,5,584.53,14.62,427.42,2495.23,295.15,1019.48
qi_54084837,quote_25fa548d,prod_2af333ea,10,445.79,12.28,547.32,3910.58,329.4,616.58
qi_c7d9ad7a,quote_13f20077,prod_8713c712,4,1310.68,8.27,433.6,4809.12,955.46,987.28
qi_34b6dedf,quote_4a457a94,prod_761255b4,7,377.23,2.23,58.8,2581.81,238.42,912.87
qi_5703237d,quote_0f5d1f7b,prod_24ab3fd0,10,528.46,8.36,441.86,4842.74,335.31,1489.64
qi_027a15fc,quote_02f924a5,prod_86baf995,9,53.08,11.18,53.39,424.33,37.74,84.67
qi_126be6a6,quote_81529af2,prod_09b423f4,8,194.09,43.31,672.52,880.2,140.65,-245.0
qi_b2a3a447,quote_3e53d78a,prod_fe300255,9,544.27,10.02,490.71,4407.72,378.97,996.99
qi_0a5bee07,quote_3e53d78a,prod_b572f27a,4,234.88,12.91,121.27,818.25,172.85,126.85
qi_7cb5bb31,quote_3d28b1f2,prod_b2f3a8f7,9,101.33,13.59,123.93,788.04,55.14,291.78
qi_50b99d2c,quote_803e2dc2,prod_24ab3fd0,1,528.46,14.52,76.76,451.7,335.31,116.39
qi_fb744a31,quote_6f0b4525,prod_64c08afc,7,239.23,11.67,195.43,1479.18,131.55,558.33
qi_41c6d51d,quote_419cd260,prod_587805bf,5,620.3,7.35,227.82,2873.68,395.64,895.48
qi_c424a130,quote_419cd260,prod_761255b4,1,377.23,3.09,11.66,365.57,238.42,127.15
qi_ec6b45b2,quote_419cd260,prod_4f0226fb,1,126.37,8.67,10.95,115.42,80.07,35.35
qi_3e8e004f,quote_6c5dfb49,prod_7a535b91,7,941.21,14.41,949.63,5638.84,552.83,1769.03
qi_48c07ddf,quote_540e2a1b,prod_71507ccd,9,557.35,12.37,620.6,4395.55,361.29,1143.94
qi_a82192f5,quote_91734e1a,prod_b572f27a,3,234.88,7.99,56.32,648.32,172.85,129.77
qi_f3143664,quote_e29295c2,prod_4f0226fb,5,126.37,13.12,82.9,548.95,80.07,148.6
qi_b7a6fd69,quote_e29295c2,prod_5aea0ff9,2,535.04,5.2,55.67,1014.41,354.15,306.11
qi_dc56e58b,quote_e29295c2,prod_2a053ba0,1,118.08,8.78,10.37,107.71,92.98,14.73
qi_1107c3d1,quote_39bf4aa0,prod_bcde7343,9,103.88,16.47,154.0,780.92,76.74,90.26
qi_fe51180e,quote_e9a1af6f,prod_f24c5a18,2,341.75,11.18,76.43,607.07,205.73,195.61
qi_33cc70c2,quote_472b2298,prod_e1bddf73,7,561.12,13.91,546.17,3381.67,422.73,422.56
qi_54a281d3,quote_472b2298,prod_971152aa,1,452.14,14.68,66.39,385.75,304.85,80.9
qi_a9f9ed3d,quote_472b2298,prod_2a053ba0,1,118.08,10.1,11.92,106.16,92.98,13.18
qi_f19791e6,quote_472b2298,prod_6bb9d589,1,257.04,7.74,19.89,237.15,173.89,63.26
qi_a4e4ae97,quote_c2155cb1,prod_039421d7,1,221.39,13.27,29.37,192.02,117.98,74.04
qi_8005dbd4,quote_102ceb7e,prod_3cf36411,8,100.55,15.17,122.0,682.4,76.96,66.72
qi_0ef4f126,quote_882d43ab,prod_de12acd0,7,335.68,10.71,251.68,2098.08,228.3,499.98
qi_8cdaa481,quote_2cd83def,prod_566c0f49,8,542.11,8.64,374.51,3962.37,424.39,567.25
qi_a1a096a9,quote_2cd83def,prod_2a053ba0,1,118.08,5.96,7.04,111.04,92.98,18.06
qi_448f5f9e,quote_2cd83def,prod_bfb5489d,1,159.47,7.09,11.3,148.17,108.64,39.53
qi_7f1b4ecf,quote_7bc105aa,prod_770c0c43,4,304.47,12.04,146.64,1071.24,153.4,457.64
qi_881852ab,quote_1f984186,prod_ff879477,7,508.47,13.47,479.56,3079.73,374.73,456.62
qi_0cfd8c7a,quote_6ec79e91,prod_ad64d881,5,2529.7,10.85,1372.06,11276.44,1372.17,4415.59
qi_f03cc0f9,quote_6ec79e91,prod_b572f27a,5,234.88,7.88,92.5,1081.9,172.85,217.65
qi_d4351f1d,quote_929d2d68,prod_035d78fc,9,708.07,12.99,827.69,5544.94,390.29,2032.33
qi_4ad3433e,quote_929d2d68,prod_aa9c466e,3,192.86,7.73,44.72,533.86,127.52,151.3
qi_b6f54176,quote_929d2d68,prod_6bb9d589,1,257.04,5.73,14.74,242.3,173.89,68.41
qi_31540c68,quote_c8e9aa53,prod_f24c5a18,5,341.75,14.5,247.84,1460.91,205.73,432.26
qi_fa75a29b,quote_0a3f9ec0,prod_e1bddf73,4,561.12,13.98,313.88,1930.6,422.73,239.68
qi_46c17574,quote_0a3f9ec0,prod_c5ca2c8c,1,432.9,11.67,50.51,382.39,232.13,150.26
qi_cc73e3af,quote_973045c5,prod_86baf995,9,53.08,8.25,39.41,438.31,37.74,98.65
qi_43bb9060,quote_3a4f2a95,prod_aa9c466e,10,192.86,37.3,719.29,1209.31,127.52,-65.89
qi_1ccd0251,quote_9f9dfad4,prod_971152aa,5,452.14,10.12,228.69,2032.01,304.85,507.76
qi_d8bac6c6,quote_4c3a2c66,prod_6bb9d589,2,257.04,10.17,52.29,461.79,173.89,114.01
qi_174505dc,quote_e5740e51,prod_2af333ea,2,445.79,10.81,96.34,795.24,329.4,136.44
qi_7d951598,quote_791b8f51,prod_67da2a8c,10,502.85,11.61,584.05,4444.45,390.19,542.55
qi_a0041060,quote_4dfbd274,prod_ff879477,1,508.47,13.22,67.21,441.26,374.73,66.53
qi_6eddc7a4,quote_a1fdf5ab,prod_cb6fc0eb,6,623.98,6.87,257.04,3486.84,498.78,494.16
qi_82d0087f,quote_82d14f2c,prod_7afc80e5,5,500.07,9.1,227.56,2272.79,298.76,778.99
qi_701c84c6,quote_a31b66ae,prod_c5ca2c8c,10,432.9,9.34,404.17,3924.83,232.13,1603.53
qi_e142a041,quote_2d5e4244,prod_b9a67276,5,132.34,12.17,80.53,581.17,72.74,217.47
qi_e849d9b2,quote_2d5e4244,prod_039421d7,5,221.39,8.98,99.39,1007.56,117.98,417.66
qi_d727fe31,quote_239e49e0,prod_4f0226fb,6,126.37,12.74,96.59,661.63,80.07,181.21
qi_ea28969b,quote_239e49e0,prod_971152aa,1,452.14,9.5,42.95,409.19,304.85,104.34
qi_9bf9d8d4,quote_239e49e0,prod_2a053ba0,1,118.08,10.85,12.81,105.27,92.98,12.29
qi_3404c6ef,quote_441af291,prod_761255b4,5,377.23,13.64,257.29,1628.86,238.42,436.76
qi_724d26f9,quote_77bc6c31,prod_54709729,8,876.27,12.58,881.87,6128.29,477.91,2305.01
qi_e30d5bf5,quote_77bc6c31,prod_039421d7,4,221.39,14.99,132.73,752.83,117.98,280.91
qi_2ec6c31d,quote_77bc6c31,prod_2a053ba0,1,118.08,16.52,19.51,98.57,92.98,5.59
qi_008b4c0f,quote_77bc6c31,prod_09b423f4,1,194.09,13.54,26.29,167.8,140.65,27.15
qi_fd310966,quote_f58be0e1,prod_2a053ba0,1,118.08,6.11,7.21,110.87,92.98,17.89
qi_95cae15c,quote_05b7129c,prod_c5ca2c8c,8,432.9,11.2,387.85,3075.35,232.13,1218.31
qi_ddb77381,quote_43b2cc06,prod_54709729,1,876.27,47.24,413.97,462.3,477.91,-15.61
qi_210e14b8,quote_43b2cc06,prod_971152aa,4,452.14,43.06,778.83,1029.73,304.85,-189.67
qi_879e3315,quote_43b2cc06,prod_2a053ba0,1,118.08,35.07,41.42,76.66,92.98,-16.32
qi_6653c661,quote_43b2cc06,prod_09b423f4,1,194.09,45.32,87.97,106.12,140.65,-34.53
qi_46624f58,quote_869c94bf,prod_2af333ea,8,445.79,8.05,286.94,3279.38,329.4,644.18
qi_8d2c94e0,quote_2f4006c8,prod_cb6fc0eb,5,623.98,14.48,451.87,2668.03,498.78,174.13
qi_96e591ab,quote_d954234e,prod_be2be7f1,4,126.81,15.17,76.95,430.29,96.34,44.93
qi_fe3999f4,quote_d954234e,prod_971152aa,2,452.14,13.72,124.09,780.19,304.85,170.49
qi_de5771b2,quote_828c3f98,prod_7afc80e5,2,500.07,17.81,178.08,822.06,298.76,224.54
qi_48ea26fd,quote_7c757b95,prod_fe300255,2,544.27,12.26,133.46,955.08,378.97,197.14
qi_c9a53230,quote_7c757b95,prod_761255b4,2,377.23,11.14,84.07,670.39,238.42,193.55
qi_b5f6e140,quote_7c757b95,prod_2a053ba0,1,118.08,13.87,16.38,101.7,92.98,8.72
qi_c6ec10b8,quote_900b93d4,prod_be2be7f1,7,126.81,12.02,106.69,780.98,96.34,106.6
qi_920c4691,quote_900b93d4,prod_7afc80e5,4,500.07,9.25,185.0,1815.28,298.76,620.24
qi_068299c0,quote_900b93d4,prod_2a053ba0,1,118.08,9.94,11.74,106.34,92.98,13.36
qi_e23d387c,quote_ea95d959,prod_971152aa,10,452.14,14.37,649.86,3871.54,304.85,823.04
qi_3b660999,quote_4ebf720f,prod_3cf36411,10,100.55,7.45,74.89,930.61,76.96,161.01
qi_590d9aa5,quote_6a9213c4,prod_64c08afc,8,239.23,15.01,287.26,1626.58,131.55,574.18
qi_1e2710bb,quote_497e2e4f,prod_aa9c466e,10,192.86,16.18,312.12,1616.48,127.52,341.28
qi_309d29a2,quote_4a52d543,prod_7a535b91,2,941.21,13.59,255.82,1626.6,552.83,520.94
qi_0f85a5ac,quote_59503394,prod_4f0226fb,8,126.37,8.17,82.6,928.36,80.07,287.8
qi_ae7a3c19,quote_59503394,prod_971152aa,3,452.14,5.65,76.64,1279.78,304.85,365.23
qi_44ec84de,quote_0edf563c,prod_09b423f4,6,194.09,6.68,77.8,1086.74,140.65,242.84
qi_76a30b17,quote_7c3c9733,prod_53e1d316,5,258.72,7.55,97.65,1195.95,134.87,521.6
qi_b53728d4,quote_5bb7ad9b,prod_aa9c466e,8,192.86,8.72,134.5,1408.38,127.52,388.22
qi_d8294645,quote_559d25f7,prod_81feaa25,2,674.35,4.9,66.13,1282.57,337.49,607.59
qi_ae371310,quote_559d25f7,prod_2a053ba0,1,118.08,14.37,16.97,101.11,92.98,8.13
qi_fdfb6a1b,quote_559d25f7,prod_53e1d316,1,258.72,15.04,38.92,219.8,134.87,84.93
qi_3a5cdac8,quote_56ad5ca4,prod_566c0f49,4,542.11,7.75,168.0,2000.44,424.39,302.88
qi_f18dcfed,quote_56ad5ca4,prod_b572f27a,3,234.88,5.42,38.21,666.43,172.85,147.88
qi_b541b24a,quote_56ad5ca4,prod_2a053ba0,1,118.08,13.79,16.28,101.8,92.98,8.82
qi_8872a13d,quote_cc61fa60,prod_09b423f4,6,194.09,15.54,181.01,983.53,140.65,139.63
qi_44250392,quote_ad17ba98,prod_2a053ba0,8,118.08,12.49,118.01,826.63,92.98,82.79
qi_baf4cfb3,quote_9d925589,prod_761255b4,1,377.23,49.36,186.21,191.02,238.42,-47.4
qi_34fd3cc6,quote_163398d9,prod_4e0ad55a,9,394.43,14.63,519.22,3030.65,300.07,330.02
qi_04dd8022,quote_163398d9,prod_aa9c466e,1,192.86,16.02,30.89,161.97,127.52,34.45
qi_b5d04ac3,quote_163398d9,prod_2a053ba0,1,118.08,16.18,19.11,98.97,92.98,5.99
qi_bdeb1050,quote_d06096b1,prod_3cf36411,1,100.55,16.63,16.72,83.83,76.96,6.87
qi_cee8c7b1,quote_9f87e7f3,prod_71507ccd,5,557.35,12.34,343.75,2443.0,361.29,636.55
qi_9d5400c2,quote_c22455fa,prod_b9a67276,8,132.34,11.35,120.13,938.59,72.74,356.67
qi_207c93de,quote_c22455fa,prod_b572f27a,3,234.88,16.35,115.19,589.45,172.85,70.9
qi_05c576ed,quote_c22455fa,prod_2a053ba0,1,118.08,11.05,13.05,105.03,92.98,12.05
qi_0e48dd22,quote_5ac89431,prod_b3825ee4,3,2407.95,10.27,741.54,6482.31,1308.02,2558.25
qi_c7080ffb,quote_5ac89431,prod_7afc80e5,6,500.07,14.43,433.04,2567.38,298.76,774.82
qi_0b499886,quote_3dd58f3d,prod_53e1d316,7,258.72,8.7,157.64,1653.4,134.87,709.31
qi_6418c80b,quote_b3c8d50f,prod_be2be7f1,1,126.81,7.34,9.31,117.5,96.34,21.16
qi_c1dfb212,quote_b3c8d50f,prod_aa9c466e,5,192.86,9.75,94.04,870.26,127.52,232.66
qi_2df5394a,quote_b3c8d50f,prod_2a053ba0,1,118.08,9.63,11.38,106.7,92.98,13.72
qi_bc5d0261,quote_97aef64c,prod_2a053ba0,7,118.08,10.57,87.36,739.2,92.98,88.34
qi_dbd2bc33,quote_c5757d26,prod_86baf995,5,53.08,11.73,31.13,234.27,37.74,45.57
qi_24d3cf70,quote_2b4b85e5,prod_b9a67276,9,132.34,8.95,106.61,1084.45,72.74,429.79
qi_f4e19eba,quote_2b4b85e5,prod_971152aa,5,452.14,10.78,243.82,2016.88,304.85,492.63
qi_7411be9e,quote_ae9d0626,prod_951860a3,4,342.18,11.88,162.65,1206.07,221.24,321.11
qi_03413be0,quote_ff9a4a56,prod_6bb9d589,1,257.04,13.27,34.1,222.94,173.89,49.05
qi_0e9d5e8e,quote_288c0a8f,prod_035d78fc,5,708.07,11.53,408.32,3132.03,390.29,1180.58
qi_18699b0b,quote_288c0a8f,prod_67da2a8c,4,502.85,9.64,193.92,1817.48,390.19,256.72
qi_93a72f48,quote_92319233,prod_8713c712,8,1310.68,8.42,882.52,9602.92,955.46,1959.24
qi_8d4ce728,quote_451e4a83,prod_b572f27a,10,234.88,12.31,289.24,2059.56,172.85,331.06
qi_c0418add,quote_a149bf42,prod_b572f27a,9,234.88,13.1,276.9,1837.02,172.85,281.37
qi_5005b847,quote_689a44aa,prod_1a600b85,8,467.29,9.42,351.97,3386.35,370.35,423.55
qi_4012377e,quote_fa8ad52b,prod_54709729,4,876.27,9.42,330.31,3174.77,477.91,1263.13
qi_243a6664,quote_fa8ad52b,prod_5aea0ff9,5,535.04,14.17,379.12,2296.08,354.15,525.33
qi_1d33ab02,quote_b60d10c0,prod_308881b9,1,1352.19,12.92,174.67,1177.52,763.26,414.26
qi_9cfb1a6b,quote_b60d10c0,prod_7afc80e5,3,500.07,18.32,274.79,1225.42,298.76,329.14
qi_f2497c64,quote_b60d10c0,prod_2a053ba0,1,118.08,17.98,21.24,96.84,92.98,3.86
qi_e0eefca0,quote_924f5684,prod_fe300255,1,544.27,11.63,63.29,480.98,378.97,102.01
qi_dabd4050,quote_924f5684,prod_aa9c466e,4,192.86,14.06,108.5,662.94,127.52,152.86
qi_7e5871a7,quote_42cf28cd,prod_fe300255,9,544.27,6.71,328.51,4569.92,378.97,1159.19
qi_6469dae5,quote_42cf28cd,prod_aa9c466e,2,192.86,12.3,47.44,338.28,127.52,83.24
qi_5e333a30,quote_42cf28cd,prod_770c0c43,1,304.47,13.68,41.65,262.82,153.4,109.42
qi_0777e2c4,quote_79801df0,prod_f24c5a18,2,341.75,7.07,48.33,635.17,205.73,223.71
qi_b43e9c25,quote_907dcc07,prod_ff879477,9,508.47,7.32,335.1,4241.13,374.73,868.56
qi_8f1ab304,quote_179231be,prod_761255b4,4,377.23,7.48,112.85,1396.07,238.42,442.39
qi_b65a5e7e,quote_8bac8574,prod_587805bf,5,620.3,7.23,224.29,2877.21,395.64,899.01
qi_fb1b107e,quote_8bac8574,prod_c5ca2c8c,3,432.9,14.48,188.03,1110.67,232.13,414.28
qi_9ba0945a,quote_8bac8574,prod_be2be7f1,1,126.81,9.19,11.65,115.16,96.34,18.82
qi_87d4f9df,quote_7106f3d5,prod_587805bf,9,620.3,8.42,470.16,5112.54,395.64,1551.78
qi_f239da91,quote_b30b86a0,prod_81feaa25,9,674.35,9.96,604.36,5464.79,337.49,2427.38
qi_fa1d8545,quote_b30b86a0,prod_5aea0ff9,5,535.04,2.73,72.96,2602.24,354.15,831.49
qi_76122b7b,quote_b30b86a0,prod_b9a67276,1,132.34,12.65,16.74,115.6,72.74,42.86
qi_b6e71c7c,quote_7f0ce1aa,prod_bfb5489d,10,159.47,10.74,171.29,1423.41,108.64,337.01
qi_401292b2,quote_878a3a33,prod_4e0ad55a,1,394.43,10.26,40.48,353.95,300.07,53.88
qi_065afcc9,quote_bb209b03,prod_f009ca00,3,904.43,9.67,262.41,2450.88,467.12,1049.52
qi_4080dfda,quote_550e9ce7,prod_54709729,5,876.27,11.19,490.18,3891.17,477.91,1501.62
qi_156ff941,quote_550e9ce7,prod_2a053ba0,1,118.08,15.38,18.16,99.92,92.98,6.94
qi_a0054ab8,quote_18c6fdf2,prod_81feaa25,3,674.35,6.24,126.18,1896.87,337.49,884.4
qi_b690d38a,quote_18c6fdf2,prod_5aea0ff9,3,535.04,6.0,96.32,1508.8,354.15,446.35
qi_72bf39d5,quote_18c6fdf2,prod_2a053ba0,1,118.08,17.24,20.36,97.72,92.98,4.74
qi_5531d9df,quote_53e9f274,prod_c5ca2c8c,9,432.9,8.15,317.71,3578.39,232.13,1489.22
qi_902537ca,quote_358ca9e8,prod_8713c712,9,1310.68,13.49,1591.79,10204.33,955.46,1605.19
qi_b095e1d8,quote_159cee72,prod_bcde7343,6,103.88,7.8,48.59,574.69,76.74,114.25
qi_a76786b5,quote_6d18267c,prod_2af333ea,6,445.79,7.57,202.46,2472.28,329.4,495.88
qi_8805254d,quote_7559bca3,prod_971152aa,10,452.14,6.95,314.35,4207.05,304.85,1158.55
qi_1c2c3c93,quote_d9a441e0,prod_81feaa25,6,674.35,13.19,533.48,3512.62,337.49,1487.68
qi_45ee6b0c,quote_d9a441e0,prod_b572f27a,4,234.88,12.11,113.81,825.71,172.85,134.31
